age,gender,security_no,region_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_session_duration,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn,plan_tier,logins_90d,active_days_90d,api_calls_90d,session_minutes_90d,days_since_active,email,phone_number
36,M,BI8NMIW,,23-08-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,7:25:12,21,-1048.215743,90630.15,Error,834.45,No,Yes,Yes,Solved,User Friendly Website,0,Enterprise,17,15,6855,276.66,1,megakurniawan37546@yahoo.com,08770848238
59,F,1YSQBUT,City,27-04-2017,No,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,15:42:04,8,484.86,5257.4,18,717.17,Yes,No,No,Not Applicable,No reason specified,0,Enterprise,31,27,11273,378.46,5,sintajones44467@gmail.com,085279309437
24,F,RMOJE9L,Town,19-01-2015,Yes,CID14555,Gift Vouchers/Coupons,?,Wi-Fi,12:34:30,14,1204.83945,9609.97,7,305.0568589,Yes,No,No,Not Applicable,Poor Website,1,Basic,14,13,322,318.44,1,dianyanti14032@gmail.com,0821485037617
17,F,FUDFG64,Town,22-10-2015,Yes,CID57163,Without Offers,Smartphone,Wi-Fi,7:53:50,-999,129.24,22854.8,38.80936548,,No,Yes,No,Not Applicable,Poor Product Quality,0,Pro,31,24,2243,769.91,0,megakartika73858@gmail.com,0896454647
56,F,EG638RH,City,29-07-2016,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,12:06:51,16,33.94,41741.67,Error,966.5594314,No,Yes,No,Not Applicable,Poor Website,0,Pro,23,22,2537,539.45,5,lauramahendra83726@yahoo.com,08770124118
44,M,NM14S4M,Town,12-07-2016,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,9:38:49,3,70.24,34525.68,8,941.6456454,No,Yes,No,Not Applicable,Poor Product Quality,1,Pro,24,19,2142,667.2,5,sarimiller64370@gmail.com,0877827069
16,M,N762B9V,Town,13-04-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,21:31:06,15,461.08,91913.77,13,820.54,No,Yes,No,Not Applicable,Quality Customer Care,0,Enterprise,48,35,11373,986.97,1,indahkartika24742@gmail.com,0896021012
28,F,CASHZVR,City,15-08-2016,Yes,CID34392,Credit/Debit Card Offers,?,Fiber_Optic,21:12:23,10,1060.974739,33971.23,8,775.07,Yes,No,No,Not Applicable,Too many ads,0,Enterprise,49,36,12630,1090.52,11,oliviagarcia30409@gmail.com,08530001956
19,M,VTAW0CG,,23-05-2016,Yes,CID40055,Without Offers,Smartphone,Mobile_Data,8:43:57,24,254.34,37638.4,24,711.03,No,Yes,No,Not Applicable,Poor Product Quality,1,Basic,16,15,450,268.7,6,oliviasetiawan53129@yahoo.com,08223607792
59,M,9FS0SVA,Town,06-06-2015,?,CID16311,Credit/Debit Card Offers,Desktop,Fiber_Optic,10:39:23,-999,33.77,1596.07,26,648.34,Yes,No,No,Not Applicable,No reason specified,1,Pro,28,24,1265,691.76,2,dimasgonzalez49506@gmail.com,087896317289
46,F,Z92QYZ3,,22-06-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13:47:59,15,-1121.81973,41445.54,46.65952206,641.23,Yes,No,No,Not Applicable,Poor Customer Service,1,Basic,7,6,380,127.65,11,michaelhidayat77285@gmail.com,08777280277
53,F,7IMOTW4,Town,30-05-2016,Yes,CID52925,Gift Vouchers/Coupons,Smartphone,Wi-Fi,7:33:15,18,527.09,33453.1,24,553.22,Yes,Yes,No,Not Applicable,Poor Customer Service,1,Basic,16,16,426,316.3,0,yunimartin54777@yahoo.com,08810377370
33,F,7AA5TT4,City,23-03-2017,Yes,CID24775,Gift Vouchers/Coupons,?,Mobile_Data,6:10:54,11,32.79,28682.47,11,617.96,No,Yes,No,Not Applicable,No reason specified,1,Basic,10,10,304,167.09,12,alexwahyudi50845@yahoo.com,08221246151
15,M,8US42MS,Town,09-04-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,21:33:49,13,33.88,48657.08,7,588.73,Yes,No,No,Not Applicable,Poor Website,1,Basic,16,14,312,357.38,3,harimartin25073@gmail.com,08578581065
26,M,ALJPZ09,,09-11-2015,No,xxxxxxxx,Credit/Debit Card Offers,?,Mobile_Data,2:00:27,12,203.31,15082.61,25,147.3330485,No,Yes,No,Not Applicable,Poor Product Quality,1,Pro,23,22,2140,393.28,1,sintarodriguez97285@gmail.com,0811009382673
20,F,TUOXFJ4,City,02-10-2015,No,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,12:14:20,13,32.34,65373.9,14,1094.037141,Yes,No,No,Not Applicable,Products always in Stock,0,Pro,32,27,1639,708.12,8,megaanggraini94971@yahoo.com,08959612053
34,F,KS8Q0I7,City,08-09-2017,?,CID18619,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:18:21,5,48.23,46689.83,23,737.85,Yes,No,Yes,Solved,Poor Product Quality,0,Enterprise,36,34,12954,784.58,0,bambanggonzalez39000@yahoo.com,0896178548
54,M,T5844L1,,23-08-2015,Yes,CID30956,Without Offers,Desktop,Fiber_Optic,1:02:30,20,183.88,12916.76,8,695.77,Yes,No,Yes,Solved,Poor Product Quality,1,Basic,9,8,273,197.14,3,yogalestari95476@gmail.com,0853918680
56,F,I1EQV8G,Town,02-11-2016,Yes,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,4:29:21,9,282.34,27351.81,13,486.9918443,Yes,No,No,Not Applicable,Poor Customer Service,0,Pro,25,24,3090,761.73,1,oliviayanti81406@yahoo.com,0853210918139
20,F,62QMLWE,City,06-08-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,18:59:40,19,93.54,21494.88,29,686.91,No,Yes,Yes,Solved in Follow-up,Too many ads,0,Pro,26,24,2409,502.3,0,fajarmoore87035@yahoo.com,0822256295554
25,M,WYRUGU3,City,26-06-2017,Yes,CID50718,Credit/Debit Card Offers,Smartphone,Wi-Fi,17:54:06,12,83.79,25459.91,17,652.61,Yes,No,No,Not Applicable,Poor Website,1,Basic,10,10,290,206.72,3,lisagonzalez47171@yahoo.com,0813223352
15,F,OSXPDJH,Town,07-05-2015,Yes,CID60952,Without Offers,Desktop,Fiber_Optic,4:09:45,12,37.05,53006.96,17,823.24,No,Yes,No,Not Applicable,Products always in Stock,0,Enterprise,39,30,11639,922.43,0,mayasyahputra21602@gmail.com,0896084179
32,F,LMAEDY7,City,26-03-2017,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,7:47:36,24,78.14,5035.12,23,1003.500422,No,Yes,No,Not Applicable,Poor Customer Service,1,Basic,14,13,215,287.27,0,gilangrodriguez11024@yahoo.com,081148657074
57,M,LUWLZL9,City,29-07-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,14:36:27,11,169.17,18048.84,18,662.83,No,Yes,No,Not Applicable,Poor Product Quality,1,Pro,39,30,1686,986.0,0,raniwahyudi7165@yahoo.com,087898056759
60,M,S1UXZ70,City,04-07-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,0:31:46,17,34.45,34856.32,5,,No,Yes,Yes,Solved,Too many ads,1,Basic,9,8,304,179.05,0,yunigonzalez78407@yahoo.com,08110561023
30,F,93SSJLJ,Town,16-04-2017,?,CID28230,Gift Vouchers/Coupons,Both,Fiber_Optic,10:10:50,12,620.52,38083.55,8,708.03,No,Yes,No,Not Applicable,Poor Customer Service,1,Basic,12,11,280,370.03,2,sintamoore57317@yahoo.com,0852857548
62,F,WR56HYB,Town,25-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,5:47:12,13,69.33,845.14,15,790.37,Yes,No,No,Not Applicable,Too many ads,0,Enterprise,38,34,11429,583.76,0,ekowibowo9671@yahoo.com,0852161948
42,M,U2LP845,City,06-09-2017,Yes,CID28085,Credit/Debit Card Offers,Desktop,Mobile_Data,2:05:19,12,260.86,34079.46,Error,665.79,Yes,No,Yes,Solved in Follow-up,Poor Website,1,Basic,18,16,398,443.62,4,rudigunawan57113@yahoo.com,081221264287
10,M,C2NKILV,Town,07-05-2015,Yes,CID60471,Without Offers,?,Fiber_Optic,16:13:08,-999,138.05,31076.83,Error,701.28,Yes,No,Yes,No Information Available,Poor Website,0,Enterprise,42,32,7766,810.15,4,jamesyanti67556@yahoo.com,087740610131
29,F,7Z97N3U,City,16-03-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,7:54:27,2,-845.1891265,4317.38,28,651.15,No,Yes,Yes,Solved in Follow-up,Poor Website,1,Basic,16,15,504,318.89,12,ninakurnia26889@gmail.com,08524171315
27,M,YV25STZ,,03-02-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,5:04:22,10,30.51,30682.31,27,724.52,Yes,No,Yes,No Information Available,No reason specified,0,Pro,37,30,1944,927.15,2,indahkartika45585@yahoo.com,0858925602
50,F,VG0RC2G,Town,25-06-2017,Yes,CID63584,Credit/Debit Card Offers,?,Mobile_Data,7:51:37,14,82.31,34956.35,13,688.97,No,Yes,Yes,No Information Available,Poor Website,1,Basic,11,10,477,198.0,18,tarisari12659@yahoo.com,08526191149
58,F,J6CP36A,,15-07-2017,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,20:45:18,9,402.35,39863.73,22,657.66,Yes,No,Yes,Solved,No reason specified,1,Basic,10,10,441,266.15,0,ayusari98078@gmail.com,0852887888
33,M,QFHGJRS,,23-07-2016,No,xxxxxxxx,Gift Vouchers/Coupons,?,Mobile_Data,10:03:07,19,298.55,30467.36,29,650.96,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,1,Basic,15,13,296,294.54,14,fajarwijaya77523@yahoo.com,085841051069
43,F,FRXR9HP,Village,27-02-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13:17:28,9,130.37,82819.28,Error,728.26,No,Yes,Yes,No Information Available,User Friendly Website,0,Enterprise,53,41,9214,1597.93,0,dimasmoore33390@yahoo.com,0852260341413
52,F,X2FRAS2,City,11-11-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,2:15:35,5,78.48,24433.2,12,188.1263701,No,Yes,Yes,Unsolved,No reason specified,1,Basic,10,8,426,239.04,13,putrisantoso26531@yahoo.com,0878022913
63,M,WYGYO9R,,23-10-2017,?,CID26661,Credit/Debit Card Offers,Desktop,Wi-Fi,3:33:35,7,30.1,16827.37,-5.355496853,710.65,Yes,No,No,Not Applicable,Poor Website,1,Pro,16,14,1573,268.12,1,alexhernandez61980@gmail.com,08952804362
55,F,QN4XQ4E,Town,14-03-2016,?,CID3517,Gift Vouchers/Coupons,Smartphone,Wi-Fi,8:30:44,23,176.92,49421.23,9,744.01,Yes,No,Yes,Unsolved,Too many ads,0,Pro,22,22,2005,390.42,6,jokopertiwi82713@gmail.com,0822452332421
55,F,HU77T8E,City,28-07-2016,Yes,CID33350,Credit/Debit Card Offers,Desktop,Wi-Fi,17:27:08,8,72.0,9581.32,1,773.48,Yes,No,Yes,No Information Available,Products always in Stock,0,Enterprise,28,26,14358,696.06,1,davidsyahputra25424@gmail.com,0852490235142
44,M,LKODZND,Town,19-07-2017,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,19:49:35,-999,228.68,11682.72,Error,658.98,No,Yes,No,Not Applicable,Too many ads,1,Pro,33,23,1606,752.42,5,jamesjackson19329@gmail.com,0878268444659
54,M,19JRICE,,21-07-2017,Yes,CID28838,Without Offers,?,Mobile_Data,21:06:33,-999,189.72,36390.09,-11.30508649,736.95,Yes,No,No,Not Applicable,Too many ads,0,Enterprise,57,41,9295,1377.16,0,tariwilson29289@gmail.com,0881293824618
39,M,VJVGH9V,Town,16-09-2016,Yes,CID26793,Without Offers,Desktop,Mobile_Data,11:58:34,8,60.79,7729.57,7,,No,Yes,Yes,Solved,Too many ads,1,Basic,10,10,374,257.45,7,gilangriyadi86445@gmail.com,0811111687951
57,M,XLY993H,Town,05-06-2016,Yes,CID37178,Credit/Debit Card Offers,Desktop,Mobile_Data,14:16:12,14,762.41,47364.79,21,827.5700526,Yes,Yes,No,Not Applicable,Poor Product Quality,1,Basic,14,13,309,213.05,11,dianputri45562@yahoo.com,0881653870764
50,M,P5NL644,City,04-07-2016,Yes,xxxxxxxx,Without Offers,?,Mobile_Data,19:20:11,14,544.17,44718.73,Error,747.32,No,Yes,No,Not Applicable,No reason specified,0,Enterprise,41,31,8916,1114.97,2,yunisari47690@gmail.com,087848463820
43,M,5MW3CYU,City,28-08-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,2:55:05,21,88.46,32993.28,17,676.14,Yes,No,Yes,Unsolved,Poor Product Quality,1,Basic,17,17,362,387.29,7,ditadavis85215@yahoo.com,081221915878
42,F,B0VM0NP,,26-09-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,23:25:04,12,81.29,916.37,9,787.69,Yes,No,No,Not Applicable,Poor Customer Service,0,Pro,29,22,2140,774.14,3,jamesastuti1115@yahoo.com,082255606692
50,F,5ZV0IUI,Village,12-10-2015,?,CID2914,Without Offers,Desktop,Mobile_Data,22:54:54,-999,132.86,38710.23,Error,757.45,Yes,No,Yes,Solved in Follow-up,Too many ads,0,Pro,30,25,2260,756.29,0,citraanderson35261@yahoo.com,088140087707
26,F,3WTUTYL,City,25-08-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,15:54:57,1,-1122.60881,23538.11,Error,723.79,Yes,No,No,Not Applicable,Too many ads,0,Enterprise,42,35,7308,758.83,4,nitamiller61079@gmail.com,0821495715
12,M,T7GGB56,City,29-11-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:29:36,14,420.82,18306.06,4,700.67,Yes,No,Yes,Unsolved,Products always in Stock,0,Pro,25,22,1518,587.01,2,diananderson5436@gmail.com,0882087927114
26,M,SLC39QI,City,24-02-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,10:03:01,7,153.34,35162.02,28,797.13,No,Yes,No,Not Applicable,Poor Website,0,Pro,20,17,2497,295.25,1,dimaswibowo51298@yahoo.com,081223447156
10,F,984CITV,City,02-03-2016,Yes,CID15729,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15:57:20,12,529.55,3277.11,21,713.41,Yes,No,Yes,Solved,Poor Product Quality,0,Pro,22,21,2259,409.54,2,sarahwilson99270@yahoo.com,0895061664
59,F,U311ANI,Town,21-12-2017,Yes,CID33265,Credit/Debit Card Offers,Both,Fiber_Optic,11:55:47,10,932.04,42416.36,35.90203976,112.1029561,Yes,Yes,No,Not Applicable,No reason specified,1,Basic,12,12,465,210.55,3,gilangpratama76391@gmail.com,088287119356
10,F,2J229DQ,City,30-01-2016,No,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,0:02:09,8,443.53,17856.63,29,766.43,Yes,No,Yes,Solved in Follow-up,Poor Website,0,Enterprise,47,40,12962,764.63,2,mariawulandari70161@yahoo.com,082141758143
38,F,CA96TG4,City,03-01-2016,No,xxxxxxxx,Without Offers,Both,Wi-Fi,13:56:17,4,349.97,6069.79,18,635.21,No,Yes,Yes,Solved,Too many ads,1,Basic,16,15,344,412.46,1,nitasantoso64107@gmail.com,08951645755
62,F,Y8BWERM,,17-02-2017,No,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,22:11:46,5,483.58,69994.63,Error,,No,Yes,No,Not Applicable,Products always in Stock,0,Pro,17,15,2351,321.67,0,putrimoore79624@yahoo.com,085203818901
48,M,H8XYJDQ,Town,28-10-2016,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,5:42:02,16,249.85,32055.71,16,775.39,No,Yes,No,Not Applicable,No reason specified,0,Pro,45,34,1550,1099.44,1,mayasaputra95516@yahoo.com,0813322887890
58,F,WM9ZAUI,,21-05-2015,Yes,CID12855,Credit/Debit Card Offers,Desktop,Mobile_Data,12:57:38,12,-394.8219041,41625.26,28,798.39,Yes,No,Yes,No Information Available,No reason specified,0,Enterprise,33,28,7529,675.53,1,adityaanggraini72560@yahoo.com,085704123838
54,F,8KMDXGW,Town,08-09-2015,Yes,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,20:35:13,6,159.01,39674.15,Error,171.4804234,No,Yes,No,Not Applicable,No reason specified,1,Pro,21,19,1234,346.1,4,jameskurnia78494@yahoo.com,0857808799
61,M,GBDPBNW,Town,26-07-2016,Yes,CID669,Credit/Debit Card Offers,?,Fiber_Optic,5:18:22,10,155.66,47552.02,16,100.2772056,Yes,No,No,Not Applicable,Poor Customer Service,1,Basic,12,11,279,160.53,0,chrissari64764@yahoo.com,08532509639
48,F,G2RD2FU,,28-04-2015,Yes,CID41516,Credit/Debit Card Offers,Both,Mobile_Data,5:11:49,8,365.28,3156.52,11,502.21,Yes,No,No,Not Applicable,No reason specified,1,Basic,15,13,592,373.55,0,petersari1634@yahoo.com,081201303430
49,M,E7HK70A,,18-06-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20:11:32,-999,58.09,48254.83,24,595.16,No,Yes,No,Not Applicable,Poor Website,1,Basic,15,13,435,278.07,8,annagarcia86877@yahoo.com,08950304414
19,F,X9H2Y69,City,29-08-2015,?,CID63623,Credit/Debit Card Offers,Smartphone,Wi-Fi,16:10:38,15,32.08,45016.88,21,636.21,No,Yes,No,Not Applicable,Too many ads,1,Basic,17,16,384,412.82,5,michaelhandayani93441@yahoo.com,082192339953
36,M,4W77S4X,City,07-08-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,7:46:30,13,85.88,40162.47,12,608.94,Yes,No,Yes,No Information Available,Poor Customer Service,1,Basic,12,11,510,314.03,22,davidfauzi81125@yahoo.com,08111888380
19,F,8LEXCS9,City,13-04-2017,?,CID42700,Credit/Debit Card Offers,Desktop,Fiber_Optic,0:20:53,12,33.33,3395.1,22,736.53,Yes,No,No,Not Applicable,No reason specified,0,Pro,23,20,2547,369.63,1,olivialestari46821@yahoo.com,0895201853217
29,F,BW1MML6,Town,07-08-2016,No,xxxxxxxx,Without Offers,?,Mobile_Data,17:51:50,16,165.88,5158.16,27,713.21,No,Yes,No,Not Applicable,Poor Customer Service,1,Pro,11,9,1694,219.07,4,rudijohnson41450@gmail.com,08570423694
10,M,N4F4SQ1,City,17-02-2016,Yes,xxxxxxxx,Without Offers,Desktop,Wi-Fi,2:12:51,26,51.83,9330.06,7,769.06,Yes,No,No,Not Applicable,Poor Website,0,Enterprise,34,27,8535,645.74,5,dewianggraini15786@gmail.com,0813414647984
46,F,1AP33CD,Village,23-02-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16:44:10,16,148.61,9179.68,27,619.31,Yes,No,Yes,No Information Available,Poor Product Quality,1,Basic,13,12,225,269.83,1,aguswati93091@yahoo.com,0896508527
14,M,VPB452G,Town,19-10-2016,Yes,CID18126,Credit/Debit Card Offers,?,Wi-Fi,9:41:40,5,147.42,49582.28,8,715.88,Yes,No,Yes,Solved,Poor Product Quality,1,Basic,13,13,318,235.81,10,indrasafitri99667@gmail.com,0852323676
25,F,2S3NJMN,Town,30-03-2015,No,xxxxxxxx,Without Offers,?,Mobile_Data,20:09:42,8,65.2,17225.29,12,719.42,No,Yes,Yes,Solved in Follow-up,Poor Website,0,Enterprise,34,29,7618,591.19,11,indahwilliams75749@gmail.com,081322503421
59,M,5QV7OF9,,06-10-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,18:09:01,14,46.58,83630.02,12,907.7160931,Yes,No,Yes,Solved,Reasonable Price,0,Pro,21,18,1229,429.48,1,sariprasetyo61825@gmail.com,08957896863
61,F,C7WY6JS,Village,01-12-2017,No,xxxxxxxx,Without Offers,?,Mobile_Data,8:04:05,21,148.71,13372.8,15,645.59,Yes,No,No,Not Applicable,No reason specified,1,Pro,14,12,1297,255.12,6,chrisanderson86715@yahoo.com,0896443547
40,M,W83B04M,,10-09-2017,?,CID41847,Credit/Debit Card Offers,Both,Fiber_Optic,15:32:37,-999,822.45,32263.75,28,612.81,No,Yes,No,Not Applicable,Poor Website,1,Basic,10,10,332,240.18,7,tariwahyudi85734@gmail.com,08134284897
38,F,24AVGC3,Town,27-08-2015,?,CID28958,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:16:42,5,122.67,12179.53,28,601.61,No,Yes,Yes,No Information Available,No reason specified,0,Pro,33,25,1515,503.86,3,stevesari22978@gmail.com,0882210957
35,F,WCERFA3,City,10-06-2016,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,7:19:52,18,335.74,23760.6,17,855.4977302,Yes,No,No,Not Applicable,Too many ads,1,Pro,22,21,2102,441.42,0,lisalestari76173@gmail.com,088217707376
19,F,XWBBUUN,Village,27-12-2015,?,CID52679,Without Offers,Desktop,Mobile_Data,12:45:37,15,190.94,26145.37,6,765.54,Yes,No,No,Not Applicable,Poor Product Quality,0,Enterprise,48,37,8060,1300.69,0,michaelthomas61776@gmail.com,08965499836
29,M,CMKM4K5,City,05-12-2017,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,11:14:30,2,297.28,40368.15,12,173.6475529,No,Yes,No,Not Applicable,Poor Product Quality,1,Basic,12,10,403,165.93,16,hendrarodriguez50804@yahoo.com,085332428330
47,F,2J50FRL,,22-11-2016,Yes,CID18743,Without Offers,Smartphone,Wi-Fi,16:28:03,3,401.06,19154.82,19,639.98,Yes,No,No,Not Applicable,Poor Website,1,Basic,10,10,380,198.86,3,jokoprasetyo63582@yahoo.com,08533072724
38,M,EAJ2YVU,,08-05-2015,No,xxxxxxxx,Without Offers,?,Wi-Fi,18:01:13,24,66.45,21820.96,14,693.48,Yes,No,No,Not Applicable,Poor Customer Service,1,Pro,28,25,2072,657.46,4,ekosafitri36744@gmail.com,08125654295
45,M,6H03UVN,City,21-05-2016,Yes,CID21249,Gift Vouchers/Coupons,Both,Mobile_Data,5:28:11,14,226.45,3391.04,8,586.71,No,Yes,Yes,Solved,No reason specified,0,Basic,17,16,371,248.65,1,dimassantoso76572@yahoo.com,08960566575
32,F,MHEOVFH,City,12-12-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,18:11:42,21,33.24,25642.99,Error,150.3288578,No,Yes,Yes,Unsolved,No reason specified,1,Basic,11,11,435,141.12,42,sitirahayu21613@yahoo.com,0813623540852
28,F,J8WBD9J,City,04-05-2017,Yes,CID45061,Credit/Debit Card Offers,Desktop,Fiber_Optic,18:54:05,9,44.82,26791.88,18,732.96,No,Yes,Yes,Solved in Follow-up,Too many ads,0,Enterprise,51,40,10214,1221.31,0,danielthomas16165@gmail.com,08788873021
33,F,EO01K3Y,,11-03-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,13:34:59,9,323.37,58880.87,19,1167.205783,Yes,No,No,Not Applicable,Products always in Stock,0,Enterprise,25,21,10169,530.77,6,kevinhernandez43824@gmail.com,085891167273
14,M,SFKPE2W,City,13-06-2015,Yes,CID17433,Credit/Debit Card Offers,?,Mobile_Data,11:47:36,5,1303.917528,6348.79,35.05485187,673.94,Yes,No,Yes,No Information Available,Poor Product Quality,1,Basic,7,7,281,112.45,14,hendradavis57314@gmail.com,0813793684
58,M,SXYUBHJ,Town,07-06-2017,?,CID55708,Gift Vouchers/Coupons,?,Fiber_Optic,3:42:55,14,293.19,89601.75,7,806.88,Yes,No,No,Not Applicable,Reasonable Price,0,Enterprise,24,22,13201,312.71,1,sitianggraini37040@gmail.com,0853155270
14,F,HXHG1LD,City,04-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,9:01:44,15,57.62,24480.99,14,657.5,Yes,No,No,Not Applicable,Too many ads,1,Basic,12,12,433,192.32,0,alexsaputra61787@yahoo.com,08821219003
10,F,10BYMUI,Village,13-06-2016,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,19:07:53,21,71.04,26179.27,19,227.247902,Yes,No,No,Not Applicable,No reason specified,0,Enterprise,34,29,10517,606.73,0,kevinwati36234@yahoo.com,081153179000
46,F,L2TGPS1,City,14-08-2017,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,9:01:39,10,31.98,68997.47,3,765.57,Yes,No,No,Not Applicable,Reasonable Price,0,Enterprise,41,32,8385,791.83,2,megasusanti53035@gmail.com,089604855035
61,F,VERM930,City,04-07-2016,Yes,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,18:53:42,1,507.89,32805.36,20,1073.487717,Yes,No,Yes,Solved in Follow-up,No reason specified,0,Pro,12,11,2460,160.89,10,michaelnovita62618@gmail.com,0895646939486
41,F,4IEE0ZQ,Village,06-07-2015,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,2:27:17,24,379.41,36373.36,10,702.86,No,Yes,Yes,No Information Available,Poor Customer Service,0,Pro,29,26,2511,394.38,2,rudiwulandari22392@yahoo.com,0813020529673
20,F,14VQJOY,Village,28-07-2017,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,0:22:36,15,499.14,25477.93,7,775.93,Yes,No,Yes,Solved,Products always in Stock,0,Pro,29,23,1611,548.95,0,ditajackson85544@gmail.com,0853968742
54,F,AZTP5BV,City,03-05-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,6:14:37,-999,68.45,3886.91,8,,No,Yes,Yes,No Information Available,Poor Website,0,Enterprise,29,24,12117,466.43,1,sintaanggraini45826@gmail.com,08828560272
57,M,322Z3SW,Village,29-12-2017,No,xxxxxxxx,Credit/Debit Card Offers,?,Mobile_Data,4:57:05,14,93.85,4972.65,14,507.2,No,Yes,No,Not Applicable,No reason specified,1,Basic,22,18,278,536.12,1,putrigonzalez77035@gmail.com,08771625933
57,M,GF39LI8,Town,09-07-2017,Yes,CID50718,Without Offers,Desktop,Mobile_Data,7:55:10,21,333.41,3190.14,27,690.79,Yes,Yes,No,Not Applicable,Too many ads,1,Pro,46,34,2253,1259.36,0,johnprasetyo65085@gmail.com,081313511469
24,F,FUYNGCL,City,22-04-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:03:07,6,111.72,34202.43,28,324.8835799,Yes,No,No,Not Applicable,Too many ads,1,Basic,11,11,349,263.75,13,budijones63918@yahoo.com,0882587952
44,M,Q2JJHHM,Village,20-06-2015,?,CID59266,Without Offers,Desktop,Mobile_Data,13:24:19,15,47.59,46959.74,13,,No,Yes,Yes,No Information Available,Poor Website,1,Pro,32,27,1515,604.6,0,davidramadhan80236@gmail.com,0878448143
17,F,AJ3TDOV,Town,19-01-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,7:04:59,17,-795.4320308,84378.32,9,308.1054449,Yes,No,No,Not Applicable,Reasonable Price,0,Pro,38,34,2064,963.04,1,budiyanti52827@gmail.com,087780251452
41,M,3XOMT4E,Town,27-05-2016,Yes,CID17934,Credit/Debit Card Offers,Smartphone,Fiber_Optic,7:10:35,22,31.51,4176.54,12,771.75,No,Yes,Yes,No Information Available,No reason specified,0,Pro,34,29,1962,893.9,3,putrimartinez86628@gmail.com,088241897460
31,M,7475XBI,,26-03-2017,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,8:33:14,14,1059.652767,19490.23,27,762.09,No,Yes,No,Not Applicable,No reason specified,0,Enterprise,24,21,8988,342.6,7,stevekusuma35036@gmail.com,0881849746115
